-- Logs begin at Mon 2023-07-17 15:02:00 UTC, end at Tue 2023-07-18 02:31:06 UTC. --
Jul 18 02:18:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 18 02:18:14 ubuntu dstat.sh[96548]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 18 02:18:14 ubuntu dstat.sh[96548]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 18 02:26:33 ubuntu dstat.sh[96548]: 18-07 02:26:33| 43  19  35   1   0|4277M  192M  204M 3101M| 249k  240k|  20k  712k|2.00  54.0 |5423    12k|2.47 2.07 1.37|3.0   0 123|   0     0 |   0     0 | 24  208    0   25    0
Jul 18 02:26:34 ubuntu dstat.sh[96548]: 18-07 02:26:34| 55  23  20   2   0|4377M  124M  204M 3072M|  21k 1933 | 420k   19M|23.0   787 |4413  6898 |2.67 2.11 1.39|4.0   0 393|   0     0 |   0     0 | 24  208    0   24    0
Jul 18 02:26:35 ubuntu dstat.sh[96548]: 18-07 02:26:35| 56  22  18   3   0|4414M  135M  204M 3028M| 275k  268k| 360k 1811k|41.0   224 |6026    13k|2.67 2.11 1.39|2.0 1.0 222|   0     0 |   0     0 | 24  210    0   24    0
Jul 18 02:26:36 ubuntu dstat.sh[96548]: 18-07 02:26:36| 62  22  12   2   0|4449M  126M  203M 3004M|  67k   58k| 728k  596k|37.0  31.0 |5320    13k|2.67 2.11 1.39|5.0   0 366|   0     0 |   0     0 | 24  214    0   25    0
Jul 18 02:26:37 ubuntu dstat.sh[96548]: 18-07 02:26:37| 58  24  15   1   0|4531M  154M  203M 2899M| 154k  145k| 186k  563k|20.8  36.7 |4863  8661 |2.67 2.11 1.39|6.0   0 265|   0     0 |   0     0 | 24  216    0   26    0
Jul 18 02:26:38 ubuntu dstat.sh[96548]: 18-07 02:26:38| 71  22   6   1   0|4541M  142M  203M 2900M| 200k  188k| 246k  844k|20.2  60.5 |5684    19k|2.67 2.11 1.39|6.0   0 267|   0     0 |   0     0 | 24  218    0   26    0
Jul 18 02:26:39 ubuntu dstat.sh[96548]: 18-07 02:26:39| 70  15  14   0   0|4659M  138M  202M 2792M| 130k  122k| 116k 9097k|11.0   819 |4722  7085 |2.94 2.18 1.41|3.0   0 4.0|   0     0 |   0     0 | 24  222    0   27    0
Jul 18 02:26:40 ubuntu dstat.sh[96548]: 18-07 02:26:40| 63   9  23   4   0|4669M  140M  202M 2781M| 497k  487k| 751k  499k|54.9  30.0 |3714  7127 |2.94 2.18 1.41|5.0   0 8.0|   0     0 |   0     0 | 24  228    0   26    0
Jul 18 02:26:41 ubuntu dstat.sh[96548]: 18-07 02:26:41| 65  14  17   4   0|4757M  123M  202M 2713M| 190k  180k|1644k 4940k|45.0   474 |4877  9007 |2.94 2.18 1.41|4.0 1.0  12|   0     0 |   0     0 | 24  237    0   29    0
Jul 18 02:26:42 ubuntu dstat.sh[96548]: 18-07 02:26:42| 50  24  25   1   0|4639M  241M  202M 2713M| 249k  241k| 381k  865k|10.0  84.1 |4618  9415 |2.94 2.18 1.41|4.0   0 455|   0     0 |   0     0 | 24  242    0   28    0
Jul 18 02:26:43 ubuntu dstat.sh[96548]: 18-07 02:26:43| 54  23  21   1   0|4687M  192M  202M 2714M|  56k   48k| 660k  600k|18.0  41.0 |4730  9159 |2.94 2.18 1.41|3.0   0 330|   0     0 |   0     0 | 24  245    0   28    0
Jul 18 02:26:44 ubuntu dstat.sh[96548]: 18-07 02:26:44| 48  32  15   3   0|4737M  125M  202M 2729M| 252k  243k|8483k 1587k| 100  90.0 |8024    15k|3.26 2.26 1.44|4.0 1.0 279|   0     0 |   0     0 | 25  246    0   28    0
Jul 18 02:26:45 ubuntu dstat.sh[96548]: 18-07 02:26:45| 80  16   3   1   0|4789M  121M  202M 2689M|  20k 2650 |3150k  342k|53.6  17.9 |2981  4414 |3.26 2.26 1.44|5.0   0  61|   0     0 |   0     0 | 25  249    0   28    0
Jul 18 02:26:46 ubuntu dstat.sh[96548]: 18-07 02:26:46| 76  15   4   4   0|4894M  123M  202M 2590M| 260k  252k|2036k  594k| 128  43.6 |4253  7464 |3.26 2.26 1.44|8.0   0 7.9|   0     0 |   0     0 | 25  252    0   26    0
Jul 18 02:26:47 ubuntu dstat.sh[96548]: 18-07 02:26:47| 77  17   6   1   0|4907M  118M  202M 2582M|  51k   41k|1493k  850k|95.6  51.9 |4193  8979 |3.26 2.26 1.44|4.0   0 146|   0     0 |   0     0 | 25  250    0   28    0
Jul 18 02:26:48 ubuntu dstat.sh[96548]: 18-07 02:26:48| 39  11  44   5   0|4902M  151M  200M 2557M| 168k  154k| 570k 7859k|9.97   710 |4608  5446 |3.26 2.26 1.44|2.0   0  72|   0     0 |   0     0 | 25  253    0   28    0
Jul 18 02:26:49 ubuntu dstat.sh[96548]: 18-07 02:26:49| 44   9  46   1   1|4883M  170M  200M 2557M| 139k  130k| 380k  557k|5.01  55.1 |3075  4913 |3.16 2.26 1.44|2.0   0  13|   0     0 |   0     0 | 25  253    1   28    0
Jul 18 02:26:50 ubuntu dstat.sh[96548]: 18-07 02:26:50| 43   8  48   1   0|4929M  125M  200M 2557M|  97k   84k| 516k  220k|5.00  14.0 |2442  3789 |3.16 2.26 1.44|1.0   0 5.0|   0     0 |   0     0 | 25  254    0   28    0
Jul 18 02:26:51 ubuntu dstat.sh[96548]: 18-07 02:26:51| 38  10  51   1   0|4841M  212M  200M 2557M| 229k  218k| 272k 1952k|2.99   161 |4249  7309 |3.16 2.26 1.44|2.0   0  48|   0     0 |   0     0 | 25  262    0   29    0
Jul 18 02:26:52 ubuntu dstat.sh[96548]: 18-07 02:26:52| 25   7  68   1   1|4853M  200M  200M 2557M|  55k   32k| 257k  341k|2.01  41.1 |2430  3893 |3.16 2.26 1.44|1.0   0 8.0|   0     0 |   0     0 | 25  265    0   29    1
Jul 18 02:26:53 ubuntu dstat.sh[96548]: 18-07 02:26:53| 22   5  71   1   0|4844M  208M  200M 2558M| 595k   52k| 544k  324k|6.00  33.0 |2641  3614 |3.16 2.26 1.44|1.0   0 8.0|   0     0 |   0     0 | 25  267    0   28    0
Jul 18 02:26:54 ubuntu dstat.sh[96548]: 18-07 02:26:54| 24   5  70   0   0|4864M  186M  200M 2560M|2816k   39k| 255k  124k|2.00  6.99 |3626  3476 |2.99 2.23 1.44|1.0   0 5.0|   0     0 |   0     0 | 25  267    0   28    0
Jul 18 02:26:55 ubuntu dstat.sh[96548]: 18-07 02:26:55| 22   7  69   0   0|4849M  198M  200M 2563M|3075k   48k| 596k  152k|9.99  8.99 |3456  3506 |2.99 2.23 1.44|1.0   0 8.0|   0     0 |   0     0 | 25  270    0   27    0
Jul 18 02:26:56 ubuntu dstat.sh[96548]: 18-07 02:26:56| 24   5  70   0   0|4863M  181M  200M 2566M|3054k   15k| 256k   80k|2.00  6.00 |2904  2877 |2.99 2.23 1.44|3.0   0 5.0|   0     0 |   0     0 | 25  270    0   27    0
Jul 18 02:26:57 ubuntu dstat.sh[96548]: 18-07 02:26:57| 22   7  70   0   0|4850M  191M  200M 2569M|3087k   22k| 513k  241k|4.01  24.1 |3300  3337 |2.99 2.23 1.44|1.0   0 7.0|   0     0 |   0     0 | 25  270    0   27    0
Jul 18 02:26:58 ubuntu dstat.sh[96548]: 18-07 02:26:58| 14   3  81   0   0|4845M  195M  200M 2571M|1501k   16k| 351k  287k|7.98  26.9 |2573  3421 |2.99 2.23 1.44|  0   0 2.0|   0     0 |   0     0 | 25  270    0   27    0
Jul 18 02:26:59 ubuntu dstat.sh[96548]: 18-07 02:26:59|  4   1  92   0   0|4845M  194M  200M 2572M|1309k   18k|   0   252k|   0  22.0 |2401  3280 |2.83 2.21 1.44|1.0   0   0|   0     0 |   0     0 | 25  270    0   26    0
Jul 18 02:27:00 ubuntu dstat.sh[96548]: 18-07 02:27:00|  3   1  94   0   0|4845M  193M  200M 2572M| 751k 6922 |   0   132k|   0  11.0 |1963  2710 |2.83 2.21 1.44|1.0   0   0|   0     0 |   0     0 | 25  270    0   26    0
Jul 18 02:27:01 ubuntu dstat.sh[96548]: 18-07 02:27:01|  3   2  93   1   0|4845M  193M  200M 2573M| 201k 9889 |  16k  704k|1.00  60.0 |2181  3620 |2.83 2.21 1.44|1.0   0   0|   0     0 |   0     0 | 25  270    0   25    0
Jul 18 02:27:02 ubuntu dstat.sh[96548]: 18-07 02:27:02|  6   5  85   2   0|4846M  190M  200M 2575M| 593k   11k|1392k  300k|14.0  28.0 |2433  4007 |2.83 2.21 1.44|2.0   0  87|   0     0 |   0     0 | 25  269    0   25    0
Jul 18 02:27:03 ubuntu dstat.sh[96548]: 18-07 02:27:03| 19  11  70   0   0|4876M  159M  200M 2575M|  17k 8964 | 432k  244k|7.00  25.0 |2828  4588 |2.83 2.21 1.44|1.0   0 164|   0     0 |   0     0 | 25  269    0   25    0
Jul 18 02:27:04 ubuntu dstat.sh[96548]: 18-07 02:27:04| 26   3  70   0   0|4904M  131M  200M 2575M|  61k   54k|   0   108k|   0  7.99 |2192  3146 |2.68 2.19 1.44|2.0   0   0|   0     0 |   0     0 | 25  270    0   25    0
Jul 18 02:27:05 ubuntu dstat.sh[96548]: 18-07 02:27:05| 27   4  69   0   1|4907M  128M  200M 2575M| 247k  239k|   0   172k|   0  13.0 |2888  5215 |2.68 2.19 1.44|1.0   0 1.0|   0     0 |   0     0 | 25  275    0   27    0
Jul 18 02:27:06 ubuntu dstat.sh[96548]: 18-07 02:27:06| 26   4  69   0   0|4908M  127M  200M 2575M| 460k  450k|  48k  272k|3.00  27.0 |3467  7845 |2.68 2.19 1.44|1.0   0   0|   0     0 |   0     0 | 25  274    0   27    0
Jul 18 02:27:07 ubuntu dstat.sh[96548]: 18-07 02:27:07| 27   4  66   1   0|4926M  126M  200M 2560M|  11M   11M| 380k  580k|22.0  66.0 |3791  7248 |2.68 2.19 1.44|1.0   0 3.0|   0     0 |   0     0 | 25  280    0   28    0
Jul 18 02:27:08 ubuntu dstat.sh[96548]: 18-07 02:27:08| 33   7  59   1   0|4932M  183M  198M 2502M| 445k  436k|  16k  608k|1.00  60.0 |3893  7619 |2.68 2.19 1.44|1.0   0 7.0|   0     0 |   0     0 | 25  287    0   28    0
Jul 18 02:27:09 ubuntu dstat.sh[96548]: 18-07 02:27:09| 30   6  64   1   1|4938M  173M  198M 2505M|  24M   24M|   0   552k|   0  46.0 |3918  7439 |2.63 2.19 1.44|3.0   0   0|   0     0 |   0     0 | 25  290    0   35    0
Jul 18 02:27:10 ubuntu dstat.sh[96548]: 18-07 02:27:10| 23  13  62   1   0|4869M  229M  198M 2518M|  32M   32M|  44k   16M|4.00  56.0 |4459  7648 |2.63 2.19 1.44|2.0   0 180|   0     0 |   0     0 | 25  287    0   39    0
Jul 18 02:27:11 ubuntu dstat.sh[96548]: 18-07 02:27:11| 16  13  68   1   0|4892M  205M  198M 2518M|  37k 9733 | 164k  385k|7.01  30.0 |3350  5604 |2.63 2.19 1.44|1.0   0 307|   0     0 |   0     0 | 25  287    0   39    0
Jul 18 02:27:12 ubuntu dstat.sh[96548]: 18-07 02:27:12| 23   4  72   0   0|4927M  170M  198M 2518M|  26k 8099 |   0   279k|   0  26.9 |1985  2976 |2.63 2.19 1.44|  0   0 2.0|   0     0 |   0     0 | 25  287    1   39    0
Jul 18 02:27:13 ubuntu dstat.sh[96548]: 18-07 02:27:13|  5   2  92   1   0|4928M  170M  198M 2518M|  43k   15k|   0   548k|   0  53.0 |2053  3417 |2.63 2.19 1.44|  0   0  21|   0     0 |   0     0 | 25  291    2   39    0
Jul 18 02:27:14 ubuntu dstat.sh[96548]: 18-07 02:27:14| 10   6  83   0   0|4869M  228M  198M 2518M|  19k 7341 |   0   268k|   0  18.0 |2323  3401 |2.50 2.17 1.44|1.0   0  74|   0     0 |   0     0 | 25  291    0   39    0
Jul 18 02:27:15 ubuntu dstat.sh[96548]: 18-07 02:27:15| 11  18  70   0   1|4869M  228M  198M 2518M|  10k 1867 |4098B  768k|1.00  46.0 |3220  5511 |2.50 2.17 1.44|2.0   0 315|   0     0 |   0     0 | 25  291    0   39    0
Jul 18 02:27:16 ubuntu dstat.sh[96548]: 18-07 02:27:16| 10  15  72   1   0|4869M  228M  198M 2518M|  22k   10k|  28k  351k|2.00  40.9 |3362  5577 |2.50 2.17 1.44|  0   0 273|   0     0 |   0     0 | 25  291    0   39    0
Jul 18 02:27:17 ubuntu dstat.sh[96548]: 18-07 02:27:17|  9   2  88   0   0|4884M  213M  198M 2518M|  24k   16k|   0   541k|   0  47.1 |2182  3586 |2.50 2.17 1.44|1.0   0  10|   0     0 |   0     0 | 25  293    0   39    0
Jul 18 02:27:18 ubuntu dstat.sh[96548]: 18-07 02:27:18| 26   4  70   0   0|4929M  167M  198M 2518M|  18k   11k|  32k  276k|1.00  34.0 |2220  3426 |2.50 2.17 1.44|1.0   0 1.0|   0     0 |   0     0 | 25  294    0   39    0
Jul 18 02:27:19 ubuntu dstat.sh[96548]: 18-07 02:27:19| 26   5  67   3   0|4870M  227M  198M 2518M| 278k  270k|  64k 5280k|4.00   614 |4649  6731 |2.38 2.15 1.44|1.0   0  42|   0     0 |   0     0 | 25  293    0   40    0
Jul 18 02:27:20 ubuntu dstat.sh[96548]: 18-07 02:27:20| 13  17  68   1   0|4870M  226M  198M 2518M|  15k 7676 |8189B  360k|2.00  25.0 |3213  5067 |2.38 2.15 1.44|1.0   0 199|   0     0 |   0     0 | 25  295    0   40    0
Jul 18 02:27:21 ubuntu dstat.sh[96548]: 18-07 02:27:21| 12  18  68   0   0|4870M  227M  198M 2518M|  17k 8168 |  20k  563k|3.00  38.0 |3308  5200 |2.38 2.15 1.44|3.0   0 203|   0     0 |   0     0 | 25  295    0   39    0
Jul 18 02:27:22 ubuntu dstat.sh[96548]: 18-07 02:27:22| 16  14  68   1   0|4890M  206M  198M 2518M|  16k 9397 |  20k  332k|3.00  31.0 |3006  4864 |2.38 2.15 1.44|1.0   0 163|   0     0 |   0     0 | 25  295    0   39    0
Jul 18 02:27:23 ubuntu dstat.sh[96548]: 18-07 02:27:23| 25   3  70   0   0|4928M  168M  198M 2518M|  21k 9717 |   0   228k|   0  26.0 |2061  3081 |2.38 2.15 1.44|2.0   0 1.0|   0     0 |   0     0 | 25  295    0   39    0
Jul 18 02:27:24 ubuntu dstat.sh[96548]: 18-07 02:27:24| 29   7  62   0   0|4967M  129M  198M 2519M| 172k  162k|  48k   16M|3.00  57.0 |3533  5664 |2.27 2.13 1.43|1.0   0   0|   0     0 |   0     0 | 25  295    0   40    0
Jul 18 02:27:25 ubuntu dstat.sh[96548]: 18-07 02:27:25| 25   2  70   2   0|4986M  122M  198M 2508M|  44k   35k| 260k  284k|11.0  28.0 |2155  3347 |2.27 2.13 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  299    0   40    0
Jul 18 02:27:26 ubuntu dstat.sh[96548]: 18-07 02:27:26| 25   4  69   1   0|4916M  192M  198M 2508M|  19k   11k|  20k  341k|4.01  34.1 |2208  3169 |2.27 2.13 1.43|1.0   0 6.0|   0     0 |   0     0 | 25  295    0   40    0
Jul 18 02:27:27 ubuntu dstat.sh[96548]: 18-07 02:27:27| 25   4  70   1   0|4947M  161M  198M 2508M|  19k   11k|   0   775k|   0  55.9 |2204  3372 |2.27 2.13 1.43|1.0   0   0|   0     0 |   0     0 | 25  295    0   40    0
Jul 18 02:27:28 ubuntu dstat.sh[96548]: 18-07 02:27:28| 25   4  69   0   0|4979M  128M  198M 2508M|  74k   65k|  16k  344k|1.00  43.0 |2495  4031 |2.27 2.13 1.43|1.0   0 5.0|   0     0 |   0     0 | 25  298    0   40    0
Jul 18 02:27:29 ubuntu dstat.sh[96548]: 18-07 02:27:29| 28   2  67   1   0|4982M  125M  198M 2509M| 261k  252k|   0   564k|   0  50.0 |3093  5485 |2.33 2.15 1.44|1.0   0 1.0|   0     0 |   0     0 | 25  297    0   41    0
Jul 18 02:27:30 ubuntu dstat.sh[96548]: 18-07 02:27:30| 23   5  71   0   0|4922M  185M  198M 2509M|  10k 2441 | 116k  144k|6.02  8.02 |1975  2910 |2.33 2.15 1.44|1.0   0  21|   0     0 |   0     0 | 25  295    0   39    0
Jul 18 02:27:31 ubuntu dstat.sh[96548]: 18-07 02:27:31| 26   3  69   0   0|4935M  172M  198M 2509M|  19k   11k|   0   519k|   0  46.9 |2126  3192 |2.33 2.15 1.44|1.0   0   0|   0     0 |   0     0 | 25  295    0   39    0
Jul 18 02:27:32 ubuntu dstat.sh[96548]: 18-07 02:27:32| 14  13  70   2   1|4874M  233M  198M 2510M|  20k 9131 |1185k  549k|23.0  34.0 |3186  5079 |2.33 2.15 1.44|1.0   0 230|   0     0 |   0     0 | 25  295    0   33    0
Jul 18 02:27:33 ubuntu dstat.sh[96548]: 18-07 02:27:33| 13  12  69   4   0|4883M  223M  198M 2510M|  19k 9522 | 835k  296k|42.9  27.0 |3276  5298 |2.33 2.15 1.44|2.0   0 262|   0     0 |   0     0 | 25  295    0   33    0
Jul 18 02:27:34 ubuntu dstat.sh[96548]: 18-07 02:27:34| 17   7  70   4   0|4886M  218M  198M 2511M|  13k 4457 | 545k  273k|82.2  20.1 |2694  3907 |2.22 2.13 1.44|1.0   0  90|   0     0 |   0     0 | 25  295    0   32    0
Jul 18 02:27:35 ubuntu dstat.sh[96548]: 18-07 02:27:35| 24   3  70   2   0|4902M  202M  198M 2512M|  21k 3658 | 727k  212k|73.9  25.0 |2085  3086 |2.22 2.13 1.44|1.0 1.0   0|   0     0 |   0     0 | 25  295    0   33    0
Jul 18 02:27:36 ubuntu dstat.sh[96548]: 18-07 02:27:36| 24   4  69   3   0|4912M  191M  198M 2512M|  16k 6705 | 752k  344k|88.0  35.0 |2315  3478 |2.22 2.13 1.44|1.0   0  24|   0     0 |   0     0 | 25  297    0   33    0
Jul 18 02:27:37 ubuntu dstat.sh[96548]: 18-07 02:27:37| 26   4  70   1   0|4928M  174M  198M 2512M|  21k   13k| 136k  471k|14.0  38.9 |2218  3183 |2.22 2.13 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  297    0   33    0
Jul 18 02:27:38 ubuntu dstat.sh[96548]: 18-07 02:27:38| 29  12  52   4   0|4941M  170M  198M 2505M|  17k 7815 |3182k  341k|65.1  40.1 |8980    26k|2.22 2.13 1.44|1.0   0  50|   0     0 |   0     0 | 25  297    0   31    0
Jul 18 02:27:39 ubuntu dstat.sh[96548]: 18-07 02:27:39| 25   4  69   1   0|4933M  179M  198M 2505M|  18k 9502 |   0   415k|   0  28.9 |2375  3614 |2.04 2.09 1.43|2.0   0   0|   0     0 |   0     0 | 25  297    1   31    0
Jul 18 02:27:40 ubuntu dstat.sh[96548]: 18-07 02:27:40|  4   1  93   0   0|4914M  197M  198M 2505M|  17k 3046 |   0   148k|   0  7.99 |1699  2610 |2.04 2.09 1.43|  0   0   0|   0     0 |   0     0 | 25  298    0   28    0
Jul 18 02:27:41 ubuntu dstat.sh[96548]: 18-07 02:27:41|  6   1  90   1   0|4915M  196M  198M 2505M|  30k   17k|  20k  536k|5.00  38.0 |2038  3254 |2.04 2.09 1.43|  0   0   0|   0     0 |   0     0 | 25  299    0   28    0
Jul 18 02:27:42 ubuntu dstat.sh[96548]: 18-07 02:27:42|  4   1  94   1   0|4916M  196M  198M 2505M|  20k 9502 |   0   180k|   0  20.0 |1876  3073 |2.04 2.09 1.43|  0   0 2.0|   0     0 |   0     0 | 25  299    0   24    0
Jul 18 02:27:43 ubuntu dstat.sh[96548]: 18-07 02:27:43|  5   2  91   0   0|4916M  195M  198M 2506M| 140k   11k|   0   412k|   0  24.0 |1878  3007 |2.04 2.09 1.43|1.0   0   0|   0     0 |   0     0 | 25  299    0   24    0
Jul 18 02:27:44 ubuntu dstat.sh[96548]: 18-07 02:27:44| 11   1  86   0   0|4917M  194M  198M 2506M| 148k   10k|  64k  292k|1.00  11.0 |2035  2785 |2.12 2.11 1.44|  0   0   0|   0     0 |   0     0 | 25  299    0   24    0
Jul 18 02:27:45 ubuntu dstat.sh[96548]: 18-07 02:27:45| 18   5  77   1   0|4934M  171M  198M 2511M| 748k   13k|  28k 1452k|2.01  14.0 |2011  2568 |2.12 2.11 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  299    0   24    0
Jul 18 02:27:46 ubuntu dstat.sh[96548]: 18-07 02:27:46| 24   4  70   1   0|4934M  170M  198M 2512M|  15k 7158 |  88k  407k|12.0  28.9 |2248  3371 |2.12 2.11 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  299    0   23    0
Jul 18 02:27:47 ubuntu dstat.sh[96548]: 18-07 02:27:47| 27   4  68   0   0|4919M  182M  199M 2514M|  20k   12k|  52k 1120k|6.00  51.0 |2993  4645 |2.12 2.11 1.44|1.0   0   0|   0     0 |   0     0 | 25  299    0   23    0
Jul 18 02:27:48 ubuntu dstat.sh[96548]: 18-07 02:27:48| 25   2  68   2   0|4925M  174M  199M 2517M|  17k 7785 | 180k  348k|21.0  40.0 |2269  3358 |2.12 2.11 1.44|1.0   0   0|   0     0 |   0     0 | 25  299    0   21    0
Jul 18 02:27:49 ubuntu dstat.sh[96548]: 18-07 02:27:49| 26   5  68   1   0|4944M  152M  200M 2519M|  15k 6059 |   0   870k|   0  22.1 |3136  5741 |2.03 2.09 1.44|1.0   0 6.0|   0     0 |   0     0 | 25  299    0   21    0
Jul 18 02:27:50 ubuntu dstat.sh[96548]: 18-07 02:27:50| 26   5  65   2   0|4948M  148M  200M 2519M|9049  1940 |   0  5233k|   0   561 |5787    11k|2.03 2.09 1.44|1.0   0 8.0|   0     0 |   0     0 | 25  299    0   21    0
Jul 18 02:27:51 ubuntu dstat.sh[96548]: 18-07 02:27:51| 17  12  68   2   0|4880M  223M  200M 2511M|  20k   12k| 220k 1081k|7.01  58.0 |2941  4676 |2.03 2.09 1.44|5.0   0 164|   0     0 |   0     0 | 25  297    0   21    0
Jul 18 02:27:52 ubuntu dstat.sh[96548]: 18-07 02:27:52| 23   8  68   0   0|4915M  188M  200M 2511M|  18k 8112 |   0   224k|   0  24.0 |2610  4449 |2.03 2.09 1.44|2.0   0 142|   0     0 |   0     0 | 25  297    0   20    0
Jul 18 02:27:53 ubuntu dstat.sh[96548]: 18-07 02:27:53| 26   4  69   0   0|4941M  162M  200M 2512M|  98k   90k|   0   288k|   0  34.0 |2477  3992 |2.03 2.09 1.44|1.0   0   0|   0     0 |   0     0 | 25  297    0   20    0
Jul 18 02:27:54 ubuntu dstat.sh[96548]: 18-07 02:27:54| 27   4  69   0   0|4942M  161M  200M 2512M| 249k  243k|  16k  176k|1.00  14.0 |3123  5076 |2.03 2.09 1.44|2.0   0   0|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:27:55 ubuntu dstat.sh[96548]: 18-07 02:27:55| 21   9  69   0   0|4915M  188M  200M 2512M|  10k 2226 | 124k  100k|1.00  6.00 |2372  3526 |2.03 2.09 1.44|1.0   0 114|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:27:56 ubuntu dstat.sh[96548]: 18-07 02:27:56| 27   2  69   0   0|4939M  164M  200M 2512M| 100k   91k|   0   196k|   0  27.0 |2547  3712 |2.03 2.09 1.44|2.0   0   0|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:27:57 ubuntu dstat.sh[96548]: 18-07 02:27:57| 25   6  68   0   0|4896M  206M  200M 2512M| 120k  114k|   0   416k|   0  35.0 |2740  4535 |2.03 2.09 1.44|1.0   0  72|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:27:58 ubuntu dstat.sh[96548]: 18-07 02:27:58| 25   4  70   0   0|4937M  166M  200M 2512M|  15k 8105 |  16k  488k|1.00  49.0 |2282  3480 |2.03 2.09 1.44|1.0   0   0|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:27:59 ubuntu dstat.sh[96548]: 18-07 02:27:59| 29   3  66   0   0|4941M  162M  200M 2512M| 227k  204k|   0   368k|   0  40.0 |3382  5565 |2.10 2.10 1.45|1.0   0   0|   0     0 |   0     0 | 25  299    0   23    0
Jul 18 02:28:00 ubuntu dstat.sh[96548]: 18-07 02:28:00| 23   6  70   0   0|4903M  199M  200M 2512M|  76k   68k|   0   348k|   0  10.0 |2390  3711 |2.10 2.10 1.45|1.0   0  58|   0     0 |   0     0 | 25  297    0   22    0
Jul 18 02:28:01 ubuntu dstat.sh[96548]: 18-07 02:28:01| 25   4  70   0   0|4939M  163M  200M 2512M|  41k   29k|   0   212k|   0  21.0 |2124  3126 |2.10 2.10 1.45|2.0   0   0|   0     0 |   0     0 | 25  298    0   22    0
Jul 18 02:28:02 ubuntu dstat.sh[96548]: 18-07 02:28:02| 28   3  68   0   0|4884M  218M  200M 2512M| 238k  229k|   0   300k|   0  33.0 |3317  5679 |2.10 2.10 1.45|2.0   0  30|   0     0 |   0     0 | 25  297    0   24    0
Jul 18 02:28:03 ubuntu dstat.sh[96548]: 18-07 02:28:03| 26   3  71   1   0|4931M  171M  200M 2512M|  18k 7969 |   0   225k|   0  22.1 |2022  3051 |2.10 2.10 1.45|1.0   0 1.0|   0     0 |   0     0 | 25  297    0   24    0
Jul 18 02:28:04 ubuntu dstat.sh[96548]: 18-07 02:28:04| 25   4  68   0   0|4942M  161M  200M 2512M| 191k  181k|   0   139k|   0  11.0 |3019  4562 |1.94 2.07 1.44|1.0   0   0|   0     0 |   0     0 | 25  299    0   24    0
Jul 18 02:28:05 ubuntu dstat.sh[96548]: 18-07 02:28:05| 25   5  69   1   1|4909M  193M  200M 2512M|  98k   90k|   0   525k|   0  42.1 |2684  4141 |1.94 2.07 1.44|1.0   0  49|   0     0 |   0     0 | 25  297    0   26    0
Jul 18 02:28:06 ubuntu dstat.sh[96548]: 18-07 02:28:06| 26   3  70   0   0|4940M  163M  200M 2512M|  15k 6668 |   0   336k|   0  33.0 |2173  3094 |1.94 2.07 1.44|1.0   0   0|   0     0 |   0     0 | 25  298    0   24    0
Jul 18 02:28:07 ubuntu dstat.sh[96548]: 18-07 02:28:07| 27   3  67   1   0|4941M  161M  200M 2512M| 262k  250k|   0   889k|   0  72.1 |3433  5926 |1.94 2.07 1.44|1.0   0   0|   0     0 |   0     0 | 25  297    0   26    0
Jul 18 02:28:08 ubuntu dstat.sh[96548]: 18-07 02:28:08| 28   4  66   0   0|4915M  187M  200M 2512M|  18k 7930 |  16k  348k|1.00  39.0 |2569  3751 |1.94 2.07 1.44|3.0   0  29|   0     0 |   0     0 | 25  297    0   25    0
Jul 18 02:28:09 ubuntu dstat.sh[96548]: 18-07 02:28:09| 26   4  69   0   0|4939M  163M  200M 2512M| 127k  120k|  12k  216k|2.00  23.0 |2552  4121 |2.02 2.08 1.45|1.0   0   0|   0     0 |   0     0 | 25  299    0   26    0
Jul 18 02:28:10 ubuntu dstat.sh[96548]: 18-07 02:28:10| 26   8  62   2   0|4894M  208M  200M 2512M| 178k  159k|   0  6062k|   0   360 |3615  6913 |2.02 2.08 1.45|1.0   0  89|   0     0 |   0     0 | 25  295    0   16    2
Jul 18 02:28:11 ubuntu dstat.sh[96548]: 18-07 02:28:11| 34   8  58   1   1|4956M  146M  200M 2512M|  20k   11k|   0   444k|   0  32.0 |2205  3074 |2.02 2.08 1.45|2.0   0 4.0|   0     0 |   0     0 | 25  295    0   16    2
